#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             5.44423
  0.0981             5.44337
  0.1963             5.44252
  0.2944             5.44164
  0.3925             5.44078
  0.4907             5.43991
  0.5888             5.43906
  0.6869             5.43818
  0.7851             5.43732
  0.8832             5.43645
  0.9813             5.43560
  1.0795             5.43471
  1.1776             5.43386
  1.2757             5.43298
  1.3738             5.43213
  1.4720             5.43124
  1.5701             5.43038
  1.6682             5.42951
  1.7664             5.42865
  1.8645             5.42776
  1.9626             5.42690
  2.0608             5.42602
  2.1589             5.42517
  2.2570             5.42428
  2.3552             5.42341
  2.4533             5.42253
  2.5514             5.42167
  2.6496             5.42079
  2.7477             5.41991
  2.8458             5.41904
  2.9440             5.41817
  3.0421             5.41728
  3.1402             5.41640
  3.2384             5.41553
  3.3365             5.41465
  3.4346             5.41376
  3.5328             5.41287
  3.6309             5.41199
  3.7290             5.41109
  3.8271             5.41020
  3.9253             5.40928
  4.0234             5.40839
  4.1215             5.40744
  4.2197             5.40652
  4.3178             5.40552
  4.4159             5.40457
  4.5141             5.40350
  4.6122             5.40245
  4.7103             5.40123
  4.8085             5.40002
  4.9066             5.39855
  5.0047             5.39702
  5.1029             5.39509
  5.2010             5.39299
  5.2991             5.39021
  5.3973             5.38697
  5.4954             5.38258
  5.5935             5.37722
  5.6917             5.36986
  5.7898             5.36046
  5.8879             5.34740
  5.9861             5.33021
  6.0842             5.30613
  6.1823             5.27378
  6.2804             5.22829
  6.3786             5.16619
  6.4767             5.07800
  6.5748             4.95605
  6.6730             4.78087
  6.7711             4.55182
  6.8692             4.21794
  6.9674             3.64061
  7.0655             2.81247
  7.1636             1.86879
  7.2618             0.96756
  7.3599             0.20612
  7.4580            -0.39696
  7.5562            -0.91182
  7.6543            -1.41382
  7.7524            -1.88186
  7.8506            -2.25430
  7.9487            -2.52551
  8.0468            -2.78312
  8.1450            -3.16015
  8.2431            -3.73039
  8.3412            -4.42011
  8.4394            -5.15224
  8.5375            -5.93027
  8.6356            -6.71941
  8.7337            -7.50499
  8.8319            -8.29535
  8.9300            -9.11466
  9.0281           -10.01771
  9.1263           -11.01789
  9.2244           -11.94389
  9.3225           -12.57167
  9.4207           -12.75243
  9.5188           -12.46802
  9.6169           -11.77831
  9.7151           -10.74515
  9.8132            -9.35033
  9.9113            -7.57684
 10.0095            -5.54219
 10.1076            -3.48781
 10.2057            -1.67752
 10.3039            -0.32190
 10.4020             0.52405
 10.5001             0.96149
 10.5983             1.10981
 10.6964             0.99659
 10.7945             0.53091
 10.8927            -0.32105
 10.9908            -1.55259
 11.0889            -3.17520
 11.1870            -5.10026
 11.2852            -7.12495
 11.3833            -8.98598
 11.4814           -10.49415
 11.5796           -11.64421
 11.6777           -12.44236
 11.7758           -12.84973
 11.8740           -12.83951
 11.9721           -12.40705
 12.0702           -11.63213
 12.1684           -10.64096
 12.2665            -9.59728
 12.3646            -8.64387
 12.4628            -7.78947
 12.5609            -6.95658
 12.6590            -6.13669
 12.7572            -5.35170
 12.8553            -4.65136
 12.9534            -4.07280
 13.0516            -3.65337
 13.1497            -3.52105
 13.2478            -3.74652
 13.3460            -4.20110
 13.4441            -4.68467
 13.5422            -5.05405
 13.6403            -5.27816
 13.7385            -5.36489
 13.8366            -5.30274
 13.9347            -5.10101
 14.0329            -4.75370
 14.1310            -4.29218
 14.2291            -3.86274
 14.3273            -3.65944
 14.4254            -3.79749
 14.5235            -4.21518
 14.6217            -4.77211
 14.7198            -5.40931
 14.8179            -6.11290
 14.9161            -6.84654
 15.0142            -7.57037
 15.1123            -8.29121
 15.2105            -9.10438
 15.3086           -10.11982
 15.4067           -11.24577
 15.5049           -12.22497
 15.6030           -12.82258
 15.7011           -12.93444
 15.7993           -12.59876
 15.8974           -11.89019
 15.9955           -10.84568
 16.0936            -9.38513
 16.1918            -7.49527
 16.2899            -5.34766
 16.3880            -3.26138
 16.4862            -1.53950
 16.5843            -0.33836
 16.6824             0.41372
 16.7806             0.82011
 16.8787             0.93334
 16.9768             0.74681
 17.0750             0.23022
 17.1731            -0.62725
 17.2712            -1.93462
 17.3694            -3.73666
 17.4675            -5.87843
 17.5656            -8.01999
 17.6638            -9.85023
 17.7619           -11.25283
 17.8600           -12.28044
 17.9582           -12.94677
 18.0563           -13.20926
 18.1544           -12.98607
 18.2526           -12.26046
 18.3507           -11.15212
 18.4488            -9.91239
 18.5469            -8.79992
 18.6451            -7.89287
 18.7432            -7.08561
 18.8413            -6.26941
 18.9395            -5.45520
 19.0376            -4.68355
 19.1357            -3.97950
 19.2339            -3.36299
 19.3320            -2.89179
 19.4301            -2.58108
 19.5283            -2.31569
 19.6264            -1.98110
 19.7245            -1.54210
 19.8227            -1.03803
 19.9208            -0.52431
 20.0189             0.02933
 20.1171             0.71947
 20.2152             1.55991
 20.3133             2.49409
 20.4115             3.38493
 20.5096             4.08137
 20.6077             4.51853
 20.7059             4.79231
 20.8040             4.99158
 20.9021             5.13632
 21.0002             5.23824
 21.0984             5.31085
 21.1965             5.36218
 21.2946             5.39912
 21.3928             5.42517
 21.4909             5.44403
 21.5890             5.45715
 21.6872             5.46673
 21.7853             5.47317
 21.8834             5.47790
 21.9816             5.48089
 22.0797             5.48309
 22.1778             5.48423
 22.2760             5.48506
 22.3741             5.48523
 22.4722             5.48535
 22.5704             5.48501
 22.6685             5.48472
 22.7666             5.48411
 22.8648             5.48361
 22.9629             5.48286
 23.0610             5.48223
 23.1592             5.48140
 23.2573             5.48072
 23.3554             5.47986
 23.4535             5.47911
 23.5517             5.47823
 23.6498             5.47748
 23.7479             5.47659
 23.8461             5.47581
 23.9442             5.47492
 24.0423             5.47414
 24.1405             5.47325
 24.2386             5.47244
 24.3367             5.47156
 24.4349             5.47076
 24.5330             5.46987
 24.6311             5.46905
 24.7293             5.46817
 24.8274             5.46736
 24.9255             5.46648
 25.0237             5.46565
 25.1218             5.46478
 25.2199             5.46395
 25.3181             5.46308
 25.4162             5.46224
 25.5143             5.46137
 25.6125             5.46054
 25.7106             5.45968
