#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             5.34121
  0.0984             5.33989
  0.1969             5.33903
  0.2953             5.33770
  0.3937             5.33683
  0.4922             5.33550
  0.5906             5.33464
  0.6890             5.33330
  0.7874             5.33244
  0.8859             5.33110
  0.9843             5.33024
  1.0827             5.32891
  1.1812             5.32804
  1.2796             5.32670
  1.3780             5.32584
  1.4765             5.32450
  1.5749             5.32363
  1.6733             5.32229
  1.7718             5.32143
  1.8702             5.32009
  1.9686             5.31921
  2.0670             5.31788
  2.1655             5.31701
  2.2639             5.31567
  2.3623             5.31479
  2.4608             5.31346
  2.5592             5.31258
  2.6576             5.31124
  2.7561             5.31035
  2.8545             5.30902
  2.9529             5.30814
  3.0514             5.30681
  3.1498             5.30591
  3.2482             5.30458
  3.3466             5.30369
  3.4451             5.30235
  3.5435             5.30144
  3.6419             5.30011
  3.7404             5.29920
  3.8388             5.29786
  3.9372             5.29692
  4.0357             5.29558
  4.1341             5.29462
  4.2325             5.29325
  4.3310             5.29224
  4.4294             5.29082
  4.5278             5.28975
  4.6263             5.28824
  4.7247             5.28703
  4.8231             5.28536
  4.9215             5.28390
  5.0200             5.28192
  5.1184             5.28001
  5.2168             5.27746
  5.3153             5.27472
  5.4137             5.27106
  5.5121             5.26676
  5.6106             5.26102
  5.7090             5.25381
  5.8074             5.24412
  5.9059             5.23135
  6.0043             5.21403
  6.1027             5.19053
  6.2011             5.15840
  6.2996             5.11401
  6.3980             5.05281
  6.4964             4.96684
  6.5949             4.84714
  6.6933             4.67670
  6.7917             4.45119
  6.8902             4.12361
  6.9886             3.56848
  7.0870             2.76450
  7.1855             1.83201
  7.2839             0.92846
  7.3823             0.16072
  7.4807            -0.47344
  7.5792            -1.03011
  7.6776            -1.54139
  7.7760            -2.00949
  7.8745            -2.38084
  7.9729            -2.65272
  8.0713            -2.90005
  8.1698            -3.25510
  8.2682            -3.81521
  8.3666            -4.51750
  8.4651            -5.27632
  8.5635            -6.06815
  8.6619            -6.88728
  8.7603            -7.71740
  8.8588            -8.52506
  8.9572            -9.30801
  9.0556           -10.08707
  9.1541           -10.91098
  9.2525           -11.67826
  9.3509           -12.19511
  9.4494           -12.30499
  9.5478           -11.96217
  9.6462           -11.21805
  9.7447           -10.12953
  9.8431            -8.73124
  9.9415            -7.05907
 10.0399            -5.16515
 10.1384            -3.23077
 10.2368            -1.49462
 10.3352            -0.18044
 10.4337             0.63992
 10.5321             1.05150
 10.6305             1.17199
 10.7290             1.00392
 10.8274             0.47977
 10.9258            -0.37038
 11.0243            -1.53260
 11.1227            -3.00455
 11.2211            -4.74252
 11.3196            -6.60657
 11.4180            -8.36676
 11.5164            -9.86373
 11.6148           -11.05361
 11.7133           -11.90873
 11.8117           -12.41007
 11.9101           -12.54945
 12.0086           -12.31943
 12.1070           -11.74078
 12.2054           -10.87298
 12.3039            -9.87548
 12.4023            -8.89081
 12.5007            -7.95113
 12.5992            -7.03327
 12.6976            -6.13587
 12.7960            -5.28675
 12.8944            -4.53974
 12.9929            -3.93006
 13.0913            -3.48450
 13.1897            -3.27641
 13.2882            -3.36638
 13.3866            -3.69618
 13.4850            -4.13315
 13.5835            -4.53587
 13.6819            -4.83238
 13.7803            -4.97245
 13.8788            -4.93304
 13.9772            -4.74797
 14.0756            -4.44347
 14.1740            -4.07099
 14.2725            -3.72566
 14.3709            -3.53773
 14.4693            -3.61224
 14.5678            -3.94965
 14.6662            -4.46164
 14.7646            -5.09323
 14.8631            -5.77151
 14.9615            -6.47875
 15.0599            -7.19270
 15.1584            -7.92464
 15.2568            -8.70240
 15.3552            -9.60990
 15.4536           -10.65068
 15.5521           -11.64737
 15.6505           -12.36980
 15.7489           -12.66011
 15.8474           -12.49823
 15.9458           -11.92932
 16.0442           -11.00037
 16.1427            -9.67952
 16.2411            -7.96711
 16.3395            -5.96837
 16.4380            -3.92401
 16.5364            -2.10993
 16.6348            -0.74031
 16.7332             0.14776
 16.8317             0.65233
 16.9301             0.85802
 17.0285             0.80712
 17.1270             0.40039
 17.2254            -0.34583
 17.3238            -1.46127
 17.4223            -2.99822
 17.5207            -4.92224
 17.6191            -7.01557
 17.7176            -8.97590
 17.8160           -10.59239
 17.9144           -11.82131
 18.0128           -12.65846
 18.1113           -13.08954
 18.2097           -13.07901
 18.3081           -12.58734
 18.4066           -11.66867
 18.5050           -10.47986
 18.6034            -9.25766
 18.7019            -8.18378
 18.8003            -7.27078
 18.8987            -6.42258
 18.9972            -5.58437
 19.0956            -4.78131
 19.1940            -4.05091
 19.2925            -3.44810
 19.3909            -2.99635
 19.4893            -2.68539
 19.5877            -2.42165
 19.6862            -2.09364
 19.7846            -1.66379
 19.8830            -1.16260
 19.9815            -0.62571
 20.0799            -0.04215
 20.1783             0.66267
 20.2768             1.50080
 20.3752             2.41872
 20.4736             3.29415
 20.5721             3.97901
 20.6705             4.42465
 20.7689             4.70358
 20.8673             4.90181
 20.9658             5.04693
 21.0642             5.14921
 21.1626             5.22174
 21.2611             5.27332
 21.3595             5.30993
 21.4579             5.33618
 21.5564             5.35462
 21.6548             5.36789
 21.7532             5.37698
 21.8517             5.38356
 21.9501             5.38779
 22.0485             5.39087
